Customer_ID,Gender,Region,Subscription_Plan,Payment_Method,Age,Days_Since_Last_Login,Customer_Service_Calls,Monthly_Spend,Churn
15220,Male,east,Plus,E-Wallet,37.0,51,2,171.04,0
15221,Male,East,Basic,Crypto,28.0,150,4,69.46,1
15222,Female,East,Plus,Credit Card,22.0,18,2,183.61,0
15223,Male,West,Pro,Crypto,42.0,36,2,70.44,1
15224,Male,south,Plus,E-Wallet,46.0,106,2,159.68,1
15225,Male,West,Pro,PayPal,41.0,35,1,105.25,1
15226,Male,South,Basic,E-Wallet,35.0,67,1,90.82,1
15227,Female,North,BASIC,Credit Card,24.0,153,4,39.33,1
15228,Non-Binary,West,Basic,Credit Card,,103,1,41.72,1
15229,Male,South,Pro,E-Wallet,39.0,120,0,65.37,1
15230,Female,North,Plus,,54.0,154,2,155.49,1
15231,Female,North,Pro,Credit Card,22.0,179,4,99.48,1
15232,Female,West,Basic,E-Wallet,42.0,43,2,31.5,1
15233,Female,South,Plus,Crypto,39.0,32,3,161.14,1
15234,Female,North,PRO,PayPal,30.0,109,2,33.19,1
15235,Female,west,Basic,Crypto,,89,2,,1
15236,Male,North,Basic,Credit Card,38.0,62,2,81.35,1
15237,Female,East,Basic,,24.0,71,3,85.29,1
15238,Female,West,Plus,Crypto,32.0,79,-1,212.58,0
15239,Male,North,Plus,PayPal,24.0,33,1,110.14,0
15240,Male,West,Basic,E-Wallet,,110,1,70.0,1
15241,Unknown,West,Basic,Crypto,41.0,26,6,62.67,1
15242,Female,South,Pro,PayPal,43.0,163,3,166.4,1
15243,Female,South,Plus,Credit Card,36.0,131,3,177.08,1
15244,Unknown,North,Pro,E-Wallet,26.0,105,2,98.59,1
15245,Female,west,Pro,Credit Card,37.0,52,2,,1
15246,Female,West,Basic,E-Wallet,41.0,36,1,119.93,1
15247,Female,East,Pro,Crypto,14.0,99,0,78.21,1
15248,Non-Binary,West,Basic,Crypto,35.0,78,0,75.16,1
15249,Female,South,Plus,E-Wallet,32.0,177,2,145.32,1
15250,Female,West,Basic,Credit Card,43.0,112,2,29.31,1
15251,Male,South,Plus,Credit Card,37.0,69,3,155.11,0
15252,Unknown,east,Basic,Credit Card,38.0,153,0,0.27,1
15253,Female,North,Plus,Crypto,29.0,89,3,202.14,1
15254,Male,South,Basic,E-Wallet,34.0,119,0,,1
15255,Non-Binary,North,Basic,E-Wallet,,24,1,80.16,0
15256,Female,North,Pro,Credit Card,33.0,160,1,95.31,1
15257,Male,North,BASIC,Crypto,,164,1,86.05,1
15258,Female,North,Plus,E-Wallet,18.0,165,3,111.4,1
15259,Female,South,Pro,E-Wallet,,26,2,139.41,0
15260,Non-Binary,east,Pro,Credit Card,13.0,12,2,134.4,1
15261,Male,West,Plus,,28.0,150,4,201.61,1
15262,Non-Binary,South,Plus,E-Wallet,,86,2,183.94,0
15263,Female,East,Pro,Crypto,41.0,98,3,123.03,1
15264,Male,West,Plus,PayPal,24.0,87,1,170.95,0
15265,Unknown,North,Basic,E-Wallet,37.0,164,1,46.4,1
15266,Female,West,Basic,E-Wallet,48.0,139,0,27.49,1
15267,Male,West,Pro,Crypto,27.0,53,3,80.13,1
15268,Female,East,BASIC,E-Wallet,,19,2,0.0,1
15269,Non-Binary,West,Basic,,36.0,145,1,0.0,1
15270,Male,North,Basic,Crypto,22.0,6,3,113.65,1
15271,Male,South,Basic,PayPal,25.0,89,2,3.6,1
15272,Male,South,Plus,PayPal,43.0,93,2,131.44,1
15273,Male,East,PRO,E-Wallet,52.0,129,2,135.04,1
15274,Female,North,Plus,PayPal,23.0,53,1,262.3,0
15275,Female,North,PRO,E-Wallet,26.0,7,4,136.95,0
15276,Male,West,BASIC,E-Wallet,29.0,160,4,52.6,1
15277,Male,east,BASIC,Crypto,28.0,173,1,0.0,1
15278,Male,North,BASIC,Crypto,53.0,169,1,91.45,1
15279,Unknown,north,Plus,Crypto,28.0,118,2,165.27,1
15280,Male,North,Basic,E-Wallet,30.0,127,1,0.0,1
15281,Unknown,South,Basic,PayPal,50.0,62,3,18.27,1
15282,Female,South,Plus,PayPal,,116,2,201.67,1
15283,Male,South,Pro,Crypto,43.0,108,2,55.59,1
15284,Non-Binary,West,Basic,Crypto,24.0,87,2,64.56,1
15285,Female,West,Basic,E-Wallet,28.0,160,2,0.0,1
15286,Female,West,Plus,Credit Card,23.0,68,2,128.9,1
15287,Unknown,North,Plus,Credit Card,42.0,123,3,192.9,1
15288,Male,South,Basic,E-Wallet,46.0,3,2,4.7,1
15289,Male,North,Basic,,28.0,105,2,63.04,1
15290,Female,North,Plus,Credit Card,30.0,106,2,,1
15291,Male,East,Pro,Credit Card,30.0,156,1,68.1,1
15292,Male,North,Plus,Crypto,18.0,20,3,193.43,0
15293,Male,West,Pro,PayPal,27.0,153,3,,1
15294,Male,South,Plus,PayPal,41.0,85,0,208.6,1
15295,Female,South,Basic,Crypto,25.0,40,4,26.91,1
15296,Male,North,Basic,Crypto,34.0,77,2,73.4,1
15297,Female,West,Pro,Crypto,20.0,161,1,86.75,1
15298,Female,West,Pro,Credit Card,32.0,171,2,129.35,1
15299,Female,west,Plus,E-Wallet,28.0,128,2,199.31,1
15300,Male,South,Basic,E-Wallet,21.0,159,2,124.35,1
15301,Female,West,Plus,Credit Card,41.0,159,0,193.15,1
15302,Male,West,Basic,Credit Card,42.0,50,3,10.75,1
15303,Female,North,Pro,Crypto,24.0,117,2,97.45,1
15304,Non-Binary,East,Basic,Crypto,31.0,23,2,0.64,0
15305,Female,West,Pro,PayPal,34.0,171,0,48.86,1
15306,Female,North,Pro,Crypto,15.0,75,2,79.98,1
15307,Female,North,Basic,,20.0,83,2,36.52,1
15308,Male,West,Basic,PayPal,46.0,36,3,15.57,0
15309,Non-Binary,East,Pro,Crypto,23.0,83,1,19.83,1
15310,Non-Binary,South,Plus,PayPal,46.0,65,2,103.4,0
15311,Male,East,Basic,PayPal,20.0,13,4,48.89,1
15312,Female,West,Basic,Crypto,40.0,144,2,0.0,1
15313,Unknown,East,Basic,E-Wallet,30.0,87,1,58.96,1
15314,Unknown,North,PLUS,Credit Card,,14,5,221.77,1
15315,Female,North,Basic,Credit Card,52.0,60,0,13.04,1
15316,Female,East,Basic,PayPal,21.0,176,3,19.38,1
15317,Male,South,Pro,E-Wallet,39.0,97,1,,1
15318,Unknown,East,Pro,,39.0,116,1,73.99,1
15319,Male,west,Basic,Crypto,67.0,135,2,0.0,1
15320,Female,South,Plus,Crypto,23.0,2,2,146.65,0
15321,Male,East,Pro,Credit Card,27.0,74,0,72.15,1
15322,Male,east,Pro,Crypto,42.0,154,-1,113.56,1
15323,Female,South,Basic,Crypto,31.0,136,0,0.0,0
15324,Unknown,East,Plus,PayPal,29.0,14,1,196.07,0
15325,Male,West,Basic,E-Wallet,,31,3,64.23,1
15326,Female,North,Basic,E-Wallet,31.0,10,1,0.0,1
15327,Male,West,Basic,Crypto,25.0,130,2,71.7,0
15328,Male,east,Pro,Crypto,41.0,25,1,0.0,0
15329,Female,North,PRO,Crypto,37.0,6,2,,0
15330,Female,South,Pro,Credit Card,30.0,91,3,30.5,1
15331,Male,West,Basic,Credit Card,30.0,38,1,81.76,0
15332,Male,South,Pro,PayPal,24.0,3,1,103.85,1
15333,Male,North,Pro,Credit Card,41.0,29,1,73.42,0
15334,Male,East,Basic,,30.0,165,2,62.15,1
15335,Unknown,North,Plus,Credit Card,26.0,50,1,158.55,1
15336,Unknown,North,Basic,,21.0,35,5,122.73,1
15337,Male,South,PRO,Credit Card,37.0,94,0,132.31,1
15338,Female,west,BASIC,Credit Card,28.0,112,3,90.69,1
15339,Unknown,North,Pro,PayPal,13.0,116,1,42.26,1
15340,Male,East,PLUS,Crypto,21.0,59,4,240.64,0
15341,Non-Binary,North,Plus,Crypto,31.0,50,4,,1
15342,Unknown,South,BASIC,Crypto,31.0,176,5,0.0,1
15343,Male,West,Basic,PayPal,31.0,14,3,11.61,1
15344,Male,East,Basic,E-Wallet,30.0,90,2,69.44,1
15345,Unknown,South,Plus,Credit Card,19.0,123,2,153.09,1
15346,Female,North,Pro,PayPal,,83,1,92.48,1
15347,Male,north,Basic,E-Wallet,45.0,155,2,0.0,1
15348,Male,West,Basic,PayPal,44.0,152,2,35.3,1
15349,Female,South,Plus,PayPal,39.0,163,2,178.34,1
15350,Female,South,Pro,E-Wallet,38.0,3,2,-10.0,1
15351,Female,West,Basic,Crypto,43.0,20,0,25.69,1
15352,Unknown,east,Basic,Credit Card,22.0,90,1,31.13,1
15353,Male,South,Basic,Crypto,34.0,68,2,30.09,1
15354,Female,West,Pro,PayPal,22.0,137,3,137.97,1
15355,Female,South,Plus,E-Wallet,22.0,49,3,205.89,1
15356,Female,West,Plus,PayPal,37.0,9,0,215.39,0
15357,Male,North,Basic,Crypto,43.0,89,3,14.79,1
15358,Unknown,north,Plus,Crypto,32.0,143,2,109.84,1
15359,Non-Binary,South,Basic,Crypto,50.0,165,0,6.69,1
15360,Female,south,Basic,Credit Card,36.0,66,3,9.33,1
15361,Female,North,Plus,Crypto,26.0,19,1,104.18,1
15362,Male,East,Basic,,23.0,110,1,40.74,0
15363,Female,West,Basic,Credit Card,44.0,68,1,50.54,1
15364,Female,East,Plus,,35.0,24,1,111.53,1
15365,Female,East,Basic,E-Wallet,40.0,88,2,0.0,1
15366,Unknown,east,Pro,PayPal,7.0,53,2,67.89,1
15367,Female,North,Plus,PayPal,36.0,11,1,210.75,0
15368,Male,South,Pro,Credit Card,28.0,64,2,10.63,1
15369,Female,East,Basic,Credit Card,20.0,66,6,64.56,1
15370,Male,North,Basic,Credit Card,33.0,148,0,38.57,1
15371,Male,West,Basic,PayPal,44.0,132,1,0.0,1
15372,Male,South,Basic,Credit Card,56.0,78,0,9.21,0
15373,Female,West,Pro,E-Wallet,36.0,131,2,57.67,1
15374,Female,East,Basic,E-Wallet,26.0,18,2,53.77,1
15375,Female,South,Basic,Credit Card,26.0,80,2,7.29,1
15376,Female,East,Pro,PayPal,43.0,54,2,66.8,0
15377,Female,South,PRO,Crypto,24.0,60,0,49.82,1
15378,Male,East,Plus,PayPal,40.0,100,5,189.98,1
15379,Non-Binary,West,Basic,Crypto,36.0,151,1,0.0,1
15380,Male,West,Plus,Crypto,35.0,146,5,139.09,1
15381,Male,east,Pro,Credit Card,18.0,23,4,59.97,1
15382,Female,South,Basic,E-Wallet,,53,4,16.03,1
15383,Male,West,Basic,Credit Card,19.0,148,0,0.0,0
15384,Male,South,Basic,Crypto,28.0,80,2,,0
15385,Female,South,Pro,Credit Card,43.0,18,2,64.18,1
15386,Female,West,Basic,Crypto,46.0,177,3,0.0,1
15387,Female,North,Plus,Credit Card,36.0,150,4,156.36,1
15388,Unknown,North,Pro,E-Wallet,28.0,36,1,101.97,1
15389,Female,South,Plus,E-Wallet,49.0,27,1,134.36,1
15390,Non-Binary,West,Basic,PayPal,28.0,79,2,0.0,1
15391,Male,North,Basic,,22.0,70,0,0.0,1
15392,Female,East,Basic,Crypto,40.0,148,1,28.37,0
15393,Non-Binary,South,Basic,,38.0,20,5,0.0,1
15394,Female,North,Plus,,28.0,168,0,142.55,1
15395,Female,West,Basic,E-Wallet,35.0,34,3,0.0,1
15396,Male,West,Basic,Credit Card,38.0,109,1,2.93,1
15397,Male,South,Basic,PayPal,36.0,0,5,17.63,1
15398,Female,west,Basic,E-Wallet,38.0,91,3,35.6,1
15399,Male,East,Plus,Credit Card,28.0,90,2,125.57,1
15400,Non-Binary,East,Pro,E-Wallet,39.0,69,1,50.77,1
15401,Male,North,Pro,Crypto,34.0,131,3,96.48,1
15402,Unknown,West,BASIC,PayPal,29.0,0,2,69.41,1
15403,Unknown,East,Plus,E-Wallet,31.0,148,0,89.36,1
15404,Male,South,Pro,PayPal,33.0,98,5,73.48,1
15405,Male,West,Basic,Credit Card,19.0,91,-1,32.63,1
15406,Non-Binary,North,Basic,PayPal,27.0,81,2,-10.0,1
15407,Unknown,South,Plus,Credit Card,34.0,115,2,173.57,0
15408,Female,South,Pro,PayPal,20.0,124,2,,1
15409,Male,South,Pro,Credit Card,27.0,51,1,90.71,1
15410,Female,East,Basic,Credit Card,57.0,98,2,49.83,1
15411,Female,South,Basic,Credit Card,22.0,52,0,47.01,0
15412,Male,East,PRO,E-Wallet,30.0,84,1,60.61,1
15413,Female,South,Pro,Crypto,25.0,79,1,,0
15414,Male,East,Pro,PayPal,32.0,55,0,120.39,0
15415,Male,West,Pro,Crypto,25.0,102,2,55.54,1
15416,Male,East,Basic,Crypto,,86,1,30.93,1
15417,Male,East,Pro,,,32,1,60.58,1
15418,Male,West,Plus,Crypto,44.0,22,4,162.57,0
15419,Female,South,Plus,PayPal,34.0,5,2,107.21,1
15420,Male,West,Basic,PayPal,23.0,84,1,0.0,1
15421,Male,South,Basic,Crypto,42.0,174,1,43.62,1
15422,Male,East,Plus,PayPal,24.0,4,2,147.77,1
15423,Unknown,South,Pro,,18.0,76,2,150.15,0
15424,Female,East,Pro,Credit Card,33.0,82,1,122.85,1
15425,Female,South,Plus,,53.0,8,1,227.03,0
15426,Female,East,Pro,E-Wallet,,2,2,82.92,0
15427,Unknown,East,Pro,Crypto,20.0,45,3,48.13,0
15428,Male,North,Basic,,41.0,38,2,0.0,0
15429,Female,South,Basic,Crypto,27.0,12,4,20.15,1
15430,Female,South,Basic,PayPal,40.0,40,1,7.22,1
15431,Female,North,Plus,Crypto,25.0,138,1,158.19,1
15432,Male,East,Basic,E-Wallet,35.0,40,1,0.0,0
15433,Female,East,Basic,PayPal,51.0,74,3,0.0,0
15434,Male,North,Plus,PayPal,22.0,174,3,137.56,1
15435,Female,North,Pro,E-Wallet,44.0,176,3,71.95,1
15436,Female,West,Pro,PayPal,40.0,34,4,3.57,1
15437,Male,East,Basic,Crypto,19.0,162,2,0.0,1
15438,Non-Binary,west,Plus,E-Wallet,,66,1,112.22,1
15439,Male,South,Basic,Credit Card,,131,4,79.45,0
15440,Non-Binary,West,BASIC,Crypto,34.0,23,1,28.88,1
15441,Female,North,BASIC,PayPal,,93,1,22.12,1
15442,Male,North,Basic,Crypto,,95,4,0.0,1
15443,Male,North,Basic,E-Wallet,34.0,112,2,50.22,1
15444,Unknown,North,Pro,PayPal,36.0,83,4,39.32,1
15445,Male,West,Basic,PayPal,41.0,163,3,103.79,1
15446,Male,West,Pro,E-Wallet,18.0,55,2,152.53,1
15447,Male,West,Basic,Credit Card,46.0,3,3,98.67,1
15448,Female,North,Basic,PayPal,22.0,167,3,39.63,1
15449,Female,North,Pro,PayPal,41.0,170,1,,1
15450,Male,East,Plus,PayPal,34.0,57,2,144.61,1
15451,Male,East,Plus,Credit Card,21.0,61,1,131.62,1
15452,Male,North,Plus,Crypto,,134,2,176.1,1
15453,Male,East,Pro,Credit Card,,136,0,,1
15454,Female,South,Pro,Crypto,44.0,21,2,-10.0,1
15455,Female,South,Pro,PayPal,26.0,3,3,56.53,1
15456,Male,North,Pro,,19.0,127,2,114.36,1
15457,Male,west,Basic,Crypto,49.0,163,2,54.37,1
15458,Male,South,Pro,Crypto,35.0,34,3,74.56,1
15459,Unknown,South,Basic,Crypto,42.0,32,2,0.0,1
15460,Unknown,West,Basic,PayPal,25.0,134,3,0.0,1
15461,Non-Binary,East,Pro,E-Wallet,15.0,104,4,93.63,1
15462,Male,West,BASIC,Credit Card,50.0,120,2,0.0,1
15463,Male,East,Basic,Crypto,33.0,174,0,0.0,1
15464,Male,East,Basic,PayPal,38.0,63,2,20.4,1
15465,Male,west,Plus,PayPal,40.0,120,2,113.52,0
15466,Female,East,Basic,PayPal,30.0,170,3,35.93,1
15467,Female,South,Basic,PayPal,36.0,17,1,11.67,1
15468,Non-Binary,North,Plus,Crypto,49.0,2,0,166.94,0
15469,Non-Binary,East,Basic,Credit Card,,58,0,88.79,1
15470,Male,South,Basic,PayPal,43.0,115,1,25.15,1
15471,Female,West,Basic,Credit Card,14.0,38,2,12.16,1
15472,Male,East,Basic,Credit Card,45.0,63,1,60.93,1
15473,Male,South,Basic,Credit Card,18.0,80,4,,1
15474,Female,East,Basic,,,59,2,0.0,1
15475,Male,west,Basic,PayPal,37.0,104,3,77.34,0
15476,Female,north,Plus,PayPal,33.0,169,3,128.14,1
15477,Male,east,PRO,PayPal,33.0,108,2,47.56,1
15478,Female,North,Pro,Credit Card,31.0,4,2,129.49,1
15479,Female,East,Basic,PayPal,25.0,45,2,73.48,1
15480,Male,East,Basic,PayPal,31.0,131,1,15.52,1
15481,Non-Binary,West,PLUS,Credit Card,56.0,13,0,177.69,0
15482,Male,East,Basic,PayPal,47.0,10,2,0.0,0
15483,Female,South,Plus,Crypto,25.0,21,4,175.51,1
15484,Female,South,Basic,E-Wallet,36.0,105,0,0.0,1
15485,Female,North,PLUS,Crypto,,4,5,199.62,0
15486,Unknown,north,Basic,Crypto,32.0,139,1,18.54,1
15487,Male,South,Basic,Crypto,23.0,148,1,0.0,1
15488,Female,North,Pro,Credit Card,,78,1,83.41,1
15489,Female,North,Pro,PayPal,42.0,23,1,27.45,1
15490,Unknown,South,Basic,,25.0,12,1,42.13,1
15491,Male,South,Plus,Crypto,53.0,95,0,163.85,0
15492,Female,South,BASIC,PayPal,49.0,25,3,,1
15493,Female,West,Basic,Credit Card,39.0,39,0,11.05,1
15494,Male,West,Pro,Crypto,21.0,25,1,26.04,1
15495,Female,South,Pro,PayPal,38.0,172,2,61.66,1
15496,Male,East,PLUS,PayPal,36.0,29,2,96.13,0
15497,Female,South,Basic,E-Wallet,39.0,63,0,,1
15498,Non-Binary,west,Basic,Crypto,49.0,110,2,0.0,1
15499,Female,North,Pro,Crypto,,72,1,16.31,1
15500,Female,East,Basic,E-Wallet,54.0,87,1,,1
15501,Female,East,BASIC,,38.0,123,2,103.72,1
15502,Male,North,Basic,PayPal,31.0,165,1,16.57,1
15503,Male,East,BASIC,Crypto,,145,3,38.99,1
15504,Female,North,BASIC,Crypto,,136,1,0.0,0
15505,Male,West,Basic,E-Wallet,29.0,127,3,29.27,1
15506,Male,East,Pro,Crypto,34.0,37,0,,0
15507,Female,East,Pro,Crypto,40.0,148,1,15.81,1
15508,Male,North,Basic,Credit Card,32.0,70,1,76.44,0
15509,Male,North,Basic,E-Wallet,35.0,139,3,16.62,1
15510,Female,West,Basic,PayPal,25.0,35,2,47.49,1
15511,Male,North,Basic,Crypto,17.0,121,3,107.58,1
15512,Unknown,north,Pro,PayPal,35.0,10,2,44.21,1
15513,Non-Binary,West,Plus,Crypto,35.0,127,1,180.81,1
15514,Female,South,PRO,Credit Card,39.0,26,3,38.39,1
15515,Male,South,Pro,E-Wallet,,73,2,54.29,1
15516,Female,North,Basic,E-Wallet,20.0,80,4,54.43,1
15517,Non-Binary,West,BASIC,PayPal,24.0,106,5,11.26,1
15518,Female,South,Plus,Credit Card,44.0,64,1,145.75,0
15519,Male,West,Plus,PayPal,27.0,161,0,118.15,1
15520,Female,North,Basic,Credit Card,29.0,126,2,7.46,1
15521,Non-Binary,North,Basic,Crypto,30.0,33,3,,1
15522,Female,West,Pro,Crypto,27.0,63,0,99.06,0
15523,Female,East,Basic,,27.0,16,1,29.73,1
15524,Female,north,Pro,Crypto,,178,2,84.13,1
15525,Female,North,Plus,E-Wallet,48.0,104,3,184.86,0
15526,Male,North,Basic,Credit Card,40.0,88,0,76.79,0
15527,Female,North,Plus,Credit Card,46.0,107,1,62.6,0
15528,Male,West,PLUS,PayPal,48.0,175,1,230.73,1
15529,Female,West,PLUS,Credit Card,10.0,138,1,155.41,1
15530,Male,west,Basic,PayPal,37.0,147,2,117.74,1
15531,Female,West,Basic,Credit Card,28.0,67,2,48.94,0
15532,Male,East,Pro,,45.0,161,1,99.21,0
15533,Female,West,Basic,E-Wallet,26.0,41,2,9.14,1
15534,Female,West,Basic,E-Wallet,23.0,168,0,4.6,1
15535,Male,North,Basic,PayPal,19.0,144,2,74.64,0
15536,Male,east,Pro,PayPal,30.0,11,3,86.67,0
15537,Male,North,Basic,Crypto,43.0,67,0,71.06,1
15538,Non-Binary,East,Basic,PayPal,36.0,40,0,0.02,0
15539,Female,South,Basic,PayPal,21.0,141,2,11.3,1
15540,Female,East,Pro,E-Wallet,55.0,3,2,0.0,1
15541,Male,East,Pro,,40.0,125,2,9.56,1
15542,Female,North,Basic,PayPal,41.0,76,3,39.35,1
15543,Non-Binary,East,Plus,Crypto,46.0,73,0,98.65,0
15544,Non-Binary,East,Basic,Credit Card,17.0,141,0,60.16,1
15545,Female,North,PRO,PayPal,24.0,8,3,73.32,1
15546,Male,South,Pro,,42.0,170,2,66.52,1
15547,Male,South,Pro,Credit Card,25.0,147,1,65.7,1
15548,Male,South,Basic,Credit Card,,0,3,56.0,1
15549,Male,East,Plus,Credit Card,33.0,107,4,208.96,0
15550,Male,North,Plus,Credit Card,21.0,92,1,71.79,0
15551,Male,South,Pro,PayPal,30.0,71,0,98.59,0
15552,Male,South,Basic,Credit Card,43.0,16,1,51.54,1
15553,Unknown,South,Basic,Credit Card,41.0,88,2,34.54,1
15554,Female,South,Pro,Crypto,45.0,19,2,87.23,1
15555,Non-Binary,North,Basic,Crypto,44.0,58,0,41.57,1
15556,Female,South,Pro,Credit Card,38.0,140,3,134.65,0
15557,Male,East,Basic,PayPal,37.0,120,1,32.32,0
15558,Female,East,Pro,Crypto,,76,2,21.82,1
15559,Male,North,Basic,Crypto,27.0,174,1,28.9,0
15560,Female,West,BASIC,Credit Card,23.0,49,4,0.0,0
15561,Male,South,Basic,PayPal,27.0,93,4,0.0,1
15562,Unknown,South,Basic,E-Wallet,30.0,167,2,18.33,1
15563,Male,East,Pro,PayPal,27.0,134,1,82.47,1
15564,Male,North,PRO,Crypto,38.0,54,1,57.56,1
15565,Unknown,west,Pro,,36.0,50,2,142.74,0
15566,Male,East,Pro,Crypto,37.0,75,0,78.23,0
15567,Female,West,PRO,Crypto,37.0,129,2,135.92,1
15568,Female,north,Basic,Crypto,45.0,13,2,4.16,1
15569,Non-Binary,North,Basic,Credit Card,33.0,105,1,97.8,0
15570,Unknown,North,Basic,Credit Card,44.0,144,2,0.0,1
15571,Unknown,East,PRO,Credit Card,39.0,76,5,114.98,1
15572,Male,north,Basic,Crypto,45.0,128,1,92.37,1
15573,Non-Binary,east,Basic,Credit Card,50.0,118,4,23.76,1
15574,Female,East,Pro,Crypto,39.0,110,4,64.12,1
15575,Female,south,Plus,PayPal,35.0,0,1,168.22,0
15576,Male,East,Pro,E-Wallet,34.0,110,0,87.82,1
15577,Female,East,Pro,PayPal,29.0,25,1,58.19,0
15578,Unknown,South,Pro,E-Wallet,28.0,115,1,68.36,1
15579,Unknown,West,Basic,Credit Card,43.0,173,4,78.22,1
15580,Female,South,Pro,E-Wallet,24.0,12,3,38.41,0
15581,Male,South,Plus,PayPal,,33,2,224.27,0
15582,Male,North,Basic,PayPal,32.0,61,2,0.0,1
15583,Non-Binary,North,Basic,E-Wallet,62.0,72,0,64.46,0
15584,Female,South,Basic,,27.0,50,2,91.07,1
15585,Female,North,Basic,,,40,1,1.86,1
15586,Male,South,Plus,,30.0,54,3,,1
15587,Female,North,Basic,E-Wallet,26.0,155,3,24.36,1
15588,Female,East,Basic,Credit Card,44.0,93,2,0.0,0
15589,Unknown,North,Plus,E-Wallet,22.0,134,3,167.28,1
15590,Female,North,Pro,Crypto,27.0,1,0,65.66,0
15591,Male,East,Pro,Crypto,39.0,1,2,112.56,1
15592,Female,South,Plus,Credit Card,41.0,155,0,168.0,1
15593,Male,North,Basic,Credit Card,20.0,53,1,97.4,0
15594,Unknown,North,Pro,,39.0,93,3,88.41,1
15595,Male,East,Basic,E-Wallet,,57,3,37.71,0
15596,Female,east,BASIC,Crypto,24.0,174,2,52.71,1
15597,Male,East,Basic,PayPal,26.0,60,3,131.47,1
15598,Female,West,Basic,Crypto,13.0,103,1,62.84,1
15599,Female,East,Plus,PayPal,51.0,167,4,145.04,1
15600,Female,South,Plus,PayPal,44.0,17,1,154.27,1
15601,Male,north,Plus,Crypto,21.0,141,2,101.37,1
15602,Male,North,BASIC,,41.0,24,0,6.23,1
15603,Male,West,Plus,Crypto,28.0,137,3,80.39,1
15604,Female,North,Pro,Credit Card,43.0,99,1,106.64,0
15605,Male,North,Basic,E-Wallet,,47,5,0.0,1
15606,Female,South,Pro,PayPal,30.0,175,2,75.97,1
15607,Non-Binary,North,Basic,Crypto,31.0,52,0,3.44,1
15608,Non-Binary,south,Basic,Crypto,27.0,136,2,22.73,1
15609,Female,west,Plus,E-Wallet,47.0,138,1,198.73,1
15610,Female,South,Pro,E-Wallet,42.0,26,3,,1
15611,Male,East,Basic,E-Wallet,35.0,58,0,0.0,1
15612,Female,East,Pro,PayPal,44.0,140,1,0.0,1
15613,Non-Binary,West,PLUS,Crypto,17.0,138,2,153.15,1
15614,Male,North,Pro,PayPal,21.0,56,0,100.76,0
15615,Female,South,Basic,PayPal,38.0,109,1,0.96,0
15616,Non-Binary,East,Basic,Credit Card,41.0,105,0,57.65,1
15617,Non-Binary,South,Basic,E-Wallet,36.0,23,1,30.52,1
15618,Male,East,Plus,Credit Card,15.0,176,1,,1
15619,Female,South,Basic,Credit Card,23.0,167,3,60.53,1
15620,Male,North,BASIC,PayPal,38.0,78,0,30.55,1
15621,Male,West,Basic,PayPal,58.0,83,1,25.03,0
15622,Unknown,North,Plus,Crypto,46.0,1,2,84.23,0
15623,Non-Binary,South,Pro,Credit Card,49.0,142,1,16.89,1
15624,Female,East,Pro,E-Wallet,37.0,47,0,38.09,0
15625,Male,East,Basic,Credit Card,37.0,97,3,42.69,1
15626,Non-Binary,West,Basic,Crypto,23.0,45,0,52.16,1
15627,Female,North,Plus,Credit Card,43.0,94,0,139.55,1
15628,Male,North,Plus,Credit Card,33.0,157,1,198.91,1
15629,Female,North,Plus,Credit Card,40.0,155,2,-10.0,0
15630,Male,East,Plus,Crypto,34.0,179,1,189.32,1
15631,Female,West,Plus,Credit Card,,96,3,176.85,0
15632,Female,East,Pro,PayPal,33.0,168,3,60.7,1
15633,Male,North,Plus,Credit Card,36.0,112,2,109.45,0
15634,Male,south,Pro,PayPal,44.0,20,2,48.64,0
15635,Male,East,BASIC,Credit Card,21.0,86,2,89.8,0
15636,Male,West,Basic,PayPal,19.0,41,3,23.99,1
15637,Female,North,Plus,Credit Card,38.0,12,1,,0
15638,Non-Binary,South,Basic,E-Wallet,48.0,44,2,0.0,1
15639,Male,east,Plus,PayPal,50.0,89,0,129.32,0
15640,Male,South,Basic,E-Wallet,21.0,146,1,0.0,1
15641,Female,South,Basic,,,154,0,19.75,1
15642,Non-Binary,West,Basic,Credit Card,19.0,167,1,,1
15643,Male,East,Basic,Crypto,28.0,134,2,80.91,1
15644,Male,west,Basic,Credit Card,45.0,24,1,13.36,1
15645,Female,North,Basic,Crypto,33.0,176,5,69.08,1
15646,Male,South,Plus,E-Wallet,30.0,103,4,161.56,1
15647,Male,West,Basic,Crypto,39.0,163,2,13.79,1
15648,Female,west,Basic,Crypto,26.0,70,0,58.38,1
15649,Female,North,Basic,Crypto,49.0,118,2,8.43,1
15650,Female,east,Pro,Crypto,34.0,83,1,91.07,1
15651,Female,West,PRO,E-Wallet,29.0,151,1,,1
15652,Female,South,Pro,Crypto,39.0,91,1,26.11,1
15653,Male,South,BASIC,Credit Card,43.0,112,2,24.23,1
15654,Male,south,Basic,PayPal,49.0,68,2,0.0,0
15655,Male,South,Pro,PayPal,31.0,51,0,137.9,0
15656,Male,West,Plus,Credit Card,44.0,163,0,212.44,1
15657,Female,South,Basic,E-Wallet,35.0,178,0,0.0,1
15658,Non-Binary,West,Basic,Credit Card,27.0,32,1,26.63,1
15659,Unknown,East,Basic,Credit Card,26.0,52,1,93.5,1
15660,Female,South,Basic,Crypto,23.0,37,3,45.14,1
